"Genes","E13.5_Skin_Mes_Ventral_121","E13.5_Skin_Mes_Ventral_122","E13.5_Skin_Mes_Ventral_123","E13.5_Skin_Mes_Ventral_126","E13.5_Skin_Mes_Ventral_128","E13.5_Mammary_Mes_111","E13.5_Mammary_Mes_113","E13.5_Mammary_Mes_114","E13.5_Mammary_Mes_115","E13.5_Mammary_Mes_117","E16.5_Mammary_Mes_41","E16.5_Mammary_Mes_42","E16.5_Mammary_Mes_43","E16.5_Mammary_Mes_46","E16.5_Mammary_Mes_62","E16.5_Fatpad_52","E16.5_Fatpad_53","E16.5_Fatpad_56","E16.5_Fatpad_57","E16.5_Fatpad_58","E13.5_SMG_Mes_1","E13.5_SMG_Mes_2","E13.5_SMG_Mes_3","E13.5_SMG_Mes_5","E13.5_SMG_Mes_6","Markers_of_tissue"
"Flywch2",70.4955402093411,126.016483204897,73.8976511541645,75.3103886824897,80.883686650496,150.084382939282,164.805623825948,137.227145530557,169.359300168596,153.352838095138,159.964319459219,160.284004263551,150.644875932304,164.863799057629,213.345599021392,63.8334574705304,85.7078165681501,106.438541938487,95.2226860750336,91.1721581375184,388.990547574177,486.564101478706,419.981058864053,378.516443105126,458.72351494019,"E13.5_SMG_Mes"
"Slc25a27",185.752520027881,260.47857900137,212.337394481011,171.120022675571,257.935060125325,168.681975840833,223.271844453953,170.546170344761,221.167860010527,164.110183383232,124.374181485955,136.978566967554,144.072990833746,119.947456025728,111.991417198388,123.590195894457,103.403763480259,118.558590720931,78.6994725698764,90.0997810283189,470.194937221119,570.099402223305,634.057904698484,495.96156674457,584.261714134553,"E13.5_SMG_Mes"
"Cacna1h",433.483110522067,488.519991698652,671.398186878423,686.636268971222,671.0505940045,419.288264805209,419.408458898265,447.413522824809,409.752669814514,423.830628230908,462.747526170823,464.351209305368,303.828548989742,478.510123246419,394.011158892772,253.737594796362,399.524426046548,241.20095546705,283.243872595751,137.594574204851,1608.96081319403,1717.66019611848,2181.76086485487,2699.8490619267,1877.69254430927,"E13.5_SMG_Mes"
"Tmx3",2648.51471760164,2960.3951847766,2256.32921275561,2701.70590134758,3020.76809794046,2858.44125007266,3126.20335713761,2847.31167795977,2674.42433036542,2896.9823416209,2752.20308638476,3223.6614175158,3361.66460310321,2597.69600217676,3612.13706295206,3484.62526019362,3142.88561140522,2397.91902974058,2792.17716543808,3383.58918534552,7440.26076161042,8347.32090679748,7926.34026261316,7894.18679682198,9759.80914385776,"E13.5_SMG_Mes"
"Pcsk5",704.102344478517,1080.52545305099,476.979659865019,723.014578506243,483.349647290333,728.298800571349,557.711950656192,692.301338226157,527.19731810148,511.066569770561,1135.14895974033,1284.85190555798,1065.06294640777,1011.66906276829,1157.36416060262,1260.02403463948,1615.91756181102,1745.60068399663,1258.61736550195,1629.42255449989,3574.52205357212,3880.30745864079,4540.69370263328,4575.89227765069,3987.31953766339,"E13.5_SMG_Mes"
"Syt7",59.9875845601387,89.9056256606883,28.8134397897624,198.623680028132,150.186404800211,85.0398203049652,30.8023016637504,162.54419345384,37.2875004635945,16.9783458103441,44.18459656407,29.4261758144344,73.8549963957472,110.931943547686,131.10212009484,14.9197531943487,32.5966229340714,77.7920321186785,25.5831122597822,29.7645763263277,1025.5518625613,828.084711029675,193.672944295723,786.211388215423,962.598650176669,"E13.5_SMG_Mes"
"Chka",619.461538031942,724.199731762173,805.024587338199,1021.20059980603,698.759396903998,572.108500040079,556.273833051653,575.19422319636,666.877400619869,713.336174492873,1046.8935936706,687.443326798357,502.065096538031,543.566888611068,735.024376736235,497.517553706718,1022.76890180902,466.930527653604,729.80942415062,492.395451841742,2683.4587298243,1946.55456664681,3262.88587516922,3706.42406225208,3655.95661062596,"E13.5_SMG_Mes"
"Hspa12a",144.628037433211,136.25423459825,145.759374502326,165.315142530384,99.587056633868,126.218919077084,155.837167848351,222.691091026286,134.104159162496,137.956540593048,152.233352143108,244.016512044584,114.776991451382,178.212247307384,215.280854084711,322.449263601281,259.138396968784,344.114033487902,231.801458339326,312.349828603558,896.188223433805,951.089093709912,1114.37897613036,1190.64278369761,1149.19672776838,"E13.5_SMG_Mes"
"Sema4g",183.983439230616,217.705781190569,215.346049676838,245.193457676404,167.944769883967,167.382431788126,229.318493280236,255.212865562744,171.750964739902,111.862267899853,103.830708015037,111.160605938849,70.6374222950919,96.3674912064359,125.884262279232,61.2418838666365,121.788025291878,91.836109838381,112.407653437835,111.240329677141,785.86293561645,689.450988088669,963.646685447968,1225.75690178041,744.11239268294,"E13.5_SMG_Mes"
"Itgb8",67.6418100327065,188.460011907131,101.353438404448,93.1241476482431,111.645067188759,95.6997799959081,94.1444279664003,99.8480552423108,92.5625806859678,89.4966108687837,284.011808274875,199.651129131896,123.411135806698,256.999701400733,169.29454334298,420.692635895129,338.192251091215,397.420611262285,428.988798057786,170.135637552661,1860.00295086454,1828.68201170347,2084.94685070056,1679.09930093242,2032.78800218679,"E13.5_SMG_Mes"
"Gdf11",927.700054225148,952.159875083807,863.901263845848,758.93853886644,858.134377481927,773.800271462843,859.110219951681,769.640668989206,731.112176911683,790.486358401205,704.619846393571,713.833141344706,604.512024795599,594.384143272355,644.858132492062,489.241794888784,550.197041903042,647.970590494284,620.433189084219,726.272343820792,1597.39448405749,2380.01061161075,1921.17584104667,1701.67897085938,1838.07379133888,"E13.5_SMG_Mes"
"Rnf165",56.8470128483902,21.1655377988211,89.5052327872288,59.9397505163539,22.904488277804,51.6377569489335,53.5343439759427,41.8839425189738,25.3533740181683,57.1726405855824,152.77608973897,84.1997621374159,94.6529391604663,85.2253259265522,24.6069329206487,34.390682715475,182.221770314107,116.824135728065,92.2111143404292,100.372693361888,333.48403500861,86.3470579283545,237.767300276515,254.09029376822,420.907134114029,"E13.5_SMG_Mes"
"Ptdss2",291.587343550049,362.975535705169,434.909793056625,315.726384549799,317.533723922494,189.674010008284,276.315722860218,314.960678409066,232.487376269951,292.630423168639,305.234527551754,243.208204168278,258.370734546766,362.204436334245,415.564204474422,308.87302425567,452.391044311915,218.554246856091,353.288312818491,259.179762313057,1106.62278949837,413.112995432256,660.625358280781,972.578086730029,631.973784397423,"E13.5_SMG_Mes"
"Cnksr2",157.132506330372,143.916518213526,127.241056339282,141.439261404944,127.661827070257,85.7640844100707,92.8592954673739,113.69819606047,56.6863063331673,74.2910211399525,74.4665359805007,46.334437343741,40.0793057241832,77.4987792102849,74.0160309067803,38.7678571866814,62.6246829841583,53.168811220647,52.0730644132566,32.3361882294623,369.77206241755,291.901017850102,376.384460724057,311.769559751832,417.800146817375,"E13.5_SMG_Mes"
"Fbxl16",139.952666596995,134.241165577155,115.540210801979,112.040757444112,96.121504514956,109.73682491168,63.199608823115,87.9390802064435,186.430030046507,76.3402766141869,39.8863876162256,60.0047470898703,65.7955588016513,87.0257919355575,71.1432677266255,41.3793892179344,123.892508327491,49.9131964571392,30.2931611657528,35.7009523045813,352.045338018844,211.136753675733,280.629372999209,539.967220312877,239.120949553839,"E13.5_SMG_Mes"
"Prkar1b",159.217639769905,207.289992650346,156.373443901262,250.353575589752,186.626305172193,338.275076503266,321.863647756043,503.780381704157,297.555534943688,325.052041592361,577.513657419758,393.186024757031,394.959718833149,536.643531507288,585.71399671077,91.2083766923561,233.73290981436,235.873366915104,122.223377632596,152.505857088954,1751.20173518218,1572.05740373338,1854.37713149805,2442.61483209052,1164.78396240615,"E13.5_SMG_Mes"
"Alkbh8",1042.70912806194,1478.76048546655,1254.16101744395,1568.73473250641,1712.19420222696,1036.51853953713,1475.59807814185,1235.83774131247,1183.94640670468,1396.91561896295,1471.00479196993,1366.80472913475,1038.24259717259,1192.62917751024,1292.81978031956,1288.06172298962,1824.3853925532,1127.14411931265,1137.38232226252,1250.64847500047,3156.68882049072,2547.03781494738,2726.37945267687,3355.05590664259,3299.27886046253,"E13.5_SMG_Mes"
"Rdh10",724.176378427302,1000.29569800444,855.511608144303,871.683297893362,776.093612677747,1537.92876180322,1516.88465974257,1494.95345230114,1458.21389012509,1510.88302437809,726.615902237609,924.601134859505,861.216967605013,722.743199007488,783.678302007611,547.669825962954,564.201845723016,386.111299228673,512.351574532844,414.678300547993,4708.36686650618,4240.62072785488,4709.6799427163,4343.3014350151,4475.32305571552,"E13.5_SMG_Mes"
"Eya1",68.4029584558138,77.4195776806128,94.2313849309434,72.0166628694844,86.478491531745,76.7782625896722,61.6620674582911,150.618272127864,53.5574178212838,80.7157328106314,36.7581151987849,43.7353225409739,98.9163167157908,47.6863105039768,20.0382653148355,155.086486353559,146.908126368987,56.5267049199008,103.954564117952,44.8357521624606,502.269418689172,336.13577331256,492.621327904845,507.402299787429,487.586654921379,"E13.5_SMG_Mes"
"Klf7",775.300619436712,689.256523990581,678.462391025608,993.225016975015,676.213892774666,1024.84640442464,1337.13104238875,1001.0928156436,894.301395063975,749.325600377775,1285.6706717902,1062.52553355573,986.556946457535,1060.32896586263,1329.63721804505,1234.29577189892,1387.91931920166,1229.34556765087,949.904325068273,1187.30075078029,2802.82937134188,2499.20120835356,3242.85569380981,3440.11780662236,3172.70889852274,"E13.5_SMG_Mes"
"Adam23",420.855267975425,322.701207712821,430.360017420106,461.598100513582,423.50478715185,772.258592661173,552.234458544183,641.286030870846,548.01095959915,565.028563201239,950.365758345456,964.395283599438,795.978421536361,1004.06386408716,863.385099208743,1526.98427356336,1674.4646879394,1823.78442006676,1521.91001760794,1267.42699316629,6395.09505178112,5577.98177488934,7062.53295433261,7948.60927178891,6936.66846038617,"E13.5_SMG_Mes"
"Nrp2",3687.65760121828,3235.59048969534,3470.793687396,3288.00025969613,2813.39015234031,3962.62406967551,4046.38052733582,3992.5569712479,3216.40684618392,3311.6973430173,4114.65093652046,3992.15107412817,4389.4881128777,3804.5456469273,3874.59977032891,3185.01532106471,4031.86999718543,4563.27276144228,3833.5109614301,5587.47542146612,20126.4798541462,19444.8088742776,22563.3366180447,25027.5782421009,21548.6134993325,"E13.5_SMG_Mes"
"Ptp4a1",535.748338743529,702.987678430041,524.733715676592,577.166971701577,681.267240211885,672.891500467371,941.368953307779,535.983688495708,857.578213211703,440.48996107428,484.716096356976,422.176513739513,438.252064709352,452.491831176723,430.217559078917,359.366595301778,279.402575418293,226.734851772404,226.911808975836,201.027394429048,1943.04743239142,2190.89165568729,1427.33901804455,923.908234684668,952.586805226248,"E13.5_SMG_Mes"
"Serpine2",1358.56426259705,1615.81617863574,830.423412468735,1141.49758344163,857.933958675103,999.988422561232,1036.62400020771,1429.52547075534,1230.79677057437,1177.03136539189,1618.71760305209,1394.90690927874,927.868254164262,973.332254966694,1412.79557672699,1928.59427402986,2179.43017541911,1620.57979152027,1762.0357766231,1490.40501676037,5261.23887429524,5419.87494033781,5175.25265722156,6358.29496332027,5554.28731054924,"E13.5_SMG_Mes"
"Nr5a2",340.747581025959,340.752868347098,321.728688862946,358.385491584779,299.932606805296,256.436969724509,237.669911406203,289.667426909058,240.793596864082,259.37636344676,379.973221247681,620.101486701154,390.931803238212,327.577591368014,426.867364816695,259.003896577836,281.028631431715,361.086651383192,375.282913973099,639.517949104486,8269.08051855041,6329.5547394824,7772.17260498778,8690.22742060341,6850.9625377993,"E13.5_SMG_Mes"
"Nfasc",265.731270216919,607.147870338153,250.865181652356,287.994533990914,202.576964896723,47.6453202777266,61.4179732534644,74.2561249770726,103.981060143643,119.836050031706,119.897536668434,21.7287505852322,23.811493717562,39.9234766094909,30.5865232987323,17.0886739404917,39.1083177247231,29.3332721667968,15.5177840465741,31.4655342071452,574.061208984861,273.969703201127,1603.89322575868,524.511521810319,2751.01689534886,"E13.5_SMG_Mes"
"Xpr1",850.95194614096,1020.33000195686,825.81084774992,905.404686967986,822.289877731145,819.706005087481,744.431910596814,850.81541661911,749.925743097461,794.168102189994,1308.48081389772,966.66610407904,982.978384380527,1054.19546258324,1010.79972489267,1110.47691533276,1266.73447576172,1126.42328347785,1118.15985482686,1306.52235285636,2684.20940082064,2404.47742988113,2895.44147034737,2994.56435572924,3025.55963528483,"E13.5_SMG_Mes"
"Fam129a",608.205360652279,531.091180573951,629.155354172708,614.210975043405,624.772157171672,1205.84858649668,967.026610695297,1008.56267451184,1220.4564216117,901.722426083415,2214.40524921232,2913.15913560136,2613.67112658423,2539.21936274155,2799.6921198793,3514.60549563763,3643.64926855604,2959.26864835652,3265.59918954907,3336.09765694813,9406.53680551762,10971.9089144904,9374.45050901345,9928.08795974279,8865.40869199988,"E13.5_SMG_Mes"
"Vangl2",534.104630458866,607.123869255919,542.167017120965,811.821408789627,431.766590651719,714.512624005049,408.116892102841,715.080783645596,638.323154501627,571.344551513099,538.929675995001,581.062479127503,424.130570100515,380.198031778822,788.021489053779,163.975970733991,400.903109333248,299.992899406757,231.848137509152,299.485391428018,1230.84176579232,1044.46324125646,1112.81993068032,1652.65779975627,1241.46100442936,"E13.5_SMG_Mes"
"Prrx1",8039.34612448551,6953.1636790661,7571.5999540136,9358.65846711782,7324.76738419429,5554.13045949692,6081.39996499808,6818.19874964052,5863.06748688666,5913.18500121746,5408.12078581229,5476.51141097721,5347.15255766946,4675.43551912469,5717.5859240823,4500.15502735283,6066.22013401581,4959.40900757433,4309.74494025728,5683.46393109827,18747.7349207938,15891.5923760216,17879.1249399458,19929.4409190467,19886.013902249,"E13.5_SMG_Mes"
"Astn1",352.054795234962,194.653390346866,234.264912669491,374.351976940481,334.698202675597,109.565215052823,142.591820893936,350.186272034398,150.320738444137,262.964170300637,89.9362644863176,114.939064415525,91.9902348133809,89.8271912711023,178.807961982097,49.1065243907322,138.937034117386,98.0599482080418,48.893393131982,114.825113330481,925.709422557746,331.882826208215,688.424207019036,701.083991139715,765.466973009924,"E13.5_SMG_Mes"
"Pacc1",218.345018503049,239.061599538209,205.506135475,228.697997203057,237.276500003199,168.506649372997,210.74305947986,261.008574700687,235.416567060829,242.075443831104,195.790975088359,222.321769610725,235.020707034762,214.767708018331,166.512663319546,227.188143833412,254.775927511859,259.718273490551,236.985136158398,256.024063649056,586.50867911595,524.585341320082,581.244413217315,572.261753124511,493.141748895797,"E13.5_SMG_Mes"
"Frmd4a",3016.17092644294,2480.87941459912,2325.98905783436,2950.31472258822,2049.26741047313,3356.68205127762,1479.25504260867,2011.25391513972,2447.08716794901,1732.24632692404,1570.31838122127,1439.46126611717,1697.64897613871,1581.12763670536,1164.47251198318,1505.70163921538,2277.66223894376,1483.28477846991,1428.05933053722,1524.28123127918,5770.11360582723,4508.4853557446,5102.9578455851,5311.36528810205,6139.70488304049,"E13.5_SMG_Mes"
"Kif5c",225.714310829287,105.98507486759,132.873426067201,215.687088705275,103.971683630971,129.076983800691,163.959861143234,398.848566730096,132.368475269734,142.8098856609,85.5116757421384,62.334863658373,178.631039187824,161.581303558095,50.6754499450096,134.110962595267,46.4983017783557,113.107185626463,193.667740394714,168.976627789184,1859.90763036585,1496.44856955905,1735.94305068045,2859.31166199594,1945.69389426229,"E13.5_SMG_Mes"
"Lrsam1",413.274151573107,387.286218713909,484.252140957468,331.871045566314,348.582805520324,398.463908896295,551.733535396381,367.843526955678,266.152444929532,385.28517720347,251.232024109076,283.790513715497,321.01055594308,158.61537588547,432.270730948841,239.567119359925,300.90718303868,307.417225807333,380.286543582497,327.952771640484,654.41545745418,788.846292420759,786.183470911321,1160.23561547924,915.987751388055,"E13.5_SMG_Mes"
"Inpp5e",672.809571925608,627.575633691122,807.100585045099,737.906367081546,562.837682474891,614.018508401409,770.46902100922,691.028307008758,603.925608020842,664.858043205887,660.613210311862,644.755515350617,760.743100126037,754.361817438801,431.056789887626,468.163841653705,550.82442499745,386.537551700304,596.999301999906,400.77243667598,1289.82620293296,1448.36651620778,1345.92085696945,1533.81256849148,1284.77571154067,"E13.5_SMG_Mes"
"Mapk8ip1",426.035630335318,465.469842659215,414.177606920722,330.879550564996,342.963286722403,418.924193193299,464.475102100013,544.708984251438,437.961160237384,423.320705340946,391.994480053051,435.983832562809,380.757758200425,420.377695726683,440.734808314774,548.736419680675,720.996276897613,496.692098404652,528.165006402157,416.69146329273,1327.285672684,1395.30792724744,1355.94522519207,1561.02414893918,1324.71497100333,"E13.5_SMG_Mes"
"Napb",177.205654308473,197.893021019875,176.919504366124,213.2088642117,211.046849309089,200.255391485041,173.772966616174,239.506322390316,171.256055387204,209.871066792405,207.803326634787,131.935375071296,201.075836144858,188.18027934297,182.25670722325,185.486335677022,201.651183964814,220.836119065784,196.380524380694,173.988941245904,544.469369036975,399.25653367811,576.748549589321,512.845163237134,536.222115003038,"E13.5_SMG_Mes"
"Stmn2",13.0945174352475,8.09914038972741,17.1343537285497,18.9365883190762,2.53668174049431,187.367209521312,122.477955483692,326.628574191204,239.717297443282,373.515553161707,79.709926083116,70.3958864327396,129.199423051904,90.2828090561217,115.567876605056,94.5943597322862,65.8049177639622,89.9873540661281,113.051290237254,74.5270830840461,1472.22640561146,1961.23576595115,1237.15776480317,1435.49996964769,2206.23977856465,"E13.5_SMG_Mes"
"Zbtb46",163.598341032567,152.790335687334,132.529819434368,149.524341255539,174.699798302345,119.344307147183,202.515621589399,167.746147965481,126.692015652318,160.128526727956,343.516270183688,292.152862918347,292.64549089712,277.022287637379,253.43292091769,615.427445820972,669.161101585702,543.874190519515,553.005276279331,473.137796135341,1807.04007509165,1912.63848515423,2325.84371553296,2698.42104701055,2170.95935488622,"E13.5_SMG_Mes"
"Tnik",1025.13679833503,1073.06280129066,1236.21017550652,959.36325409942,1268.09598256081,763.100668706084,1035.47530187999,1138.87309815117,891.737616616403,991.049446216811,779.842194054349,596.233155023994,514.241829336007,630.018728348526,477.248590094414,813.189492934235,1034.17241218209,967.846079995584,695.090032601473,672.141701916082,5267.35146606485,5088.77654518404,5607.11738915199,5901.16122039647,5686.93653367977,"E13.5_SMG_Mes"
"Serpini1",90.276466153269,146.989725210311,170.303150718059,153.607111242462,182.983332832707,401.274897157983,347.525477549637,270.500154495173,286.619345155914,261.41001024834,142.043296123819,152.182681284866,227.84533272902,152.058159879527,171.910806015545,101.010109861792,107.644616256603,158.773870375257,121.235082150581,200.064329249917,898.161495961031,1484.022212016,942.09577353516,743.633197513802,1169.83363113056,"E13.5_SMG_Mes"
"Syt6",4.54661976883515,1.58043287730955,4.19883738050249,14.545876708332,3.62707308881895,33.2235899132561,33.6597281367178,39.4222188087628,25.4777584514915,14.2984655729096,55.0603187431873,93.8823025146645,53.7227925752532,95.6460894507639,113.371474185051,8.74319584889242,12.296625674755,7.63038532673564,12.384342943226,16.1461755286075,775.281569814268,464.344422504891,735.100438036981,633.569852664008,793.177168967633,"E13.5_SMG_Mes"
"Slc16a4",90.6252963421488,172.698182363675,72.3466801410305,96.0219448076896,74.5550005933388,117.942293138952,101.932256723767,117.729867178193,104.891961710894,102.812809439518,64.8677798574855,47.3001360178587,72.5607031441663,51.311960269758,57.8618887945467,49.6112875089827,28.7440405530687,23.6440556159002,26.0417883486192,27.8261844556329,300.266652612375,328.26498483008,224.476111551422,235.369441235177,305.433076055255,"E13.5_SMG_Mes"
"Olfm3",7.79252291076411,1.66100182894918,7.56495442512377,3.44282345411252,26.5591727522826,54.755721677382,8.21617178278261,3.90089349134477,8.84236791049953,17.4827525984375,8.32823331142936,6.53763941703748,1.96961138337108,13.4204441665792,3.28147776448271,2.74284774065367,20.1326783194992,9.69471612112657,11.2033508737979,11.672193666073,512.673480378448,548.683155053104,583.896159954966,742.227382157125,796.113800031695,"E13.5_SMG_Mes"
"Sfrp2",2396.8333614662,5366.49972822763,1934.5008984576,2253.08601200581,1618.9565513193,1375.4942408057,1302.70196127587,1790.85731551432,1415.2655892352,1405.80761417979,1125.26520708904,1072.25941942612,1342.77953184344,1437.94298603882,1209.14543780228,799.144373008969,1211.03511961107,631.872252113577,725.39724404499,934.198932926125,6569.15589284498,5937.58153699332,6321.49581871521,7302.00995440719,7592.00412400408,"E13.5_SMG_Mes"
"Ntrk1",18.1066600709845,15.3244615088596,43.4277116475471,15.2465331468704,27.1977015813944,18.8461384167168,32.275964064483,64.0570494686668,47.3940943587807,42.2531683777927,2.27663924521348,1.20173929519311,9.69157554782524,11.6090652982882,8.0733412518568,5.62346890676763,1.98269204289385,7.9505593925679,8.13682870930124,6.26997706895648,488.166589415239,473.544605407858,495.880134708501,495.841705347014,389.532169329812,"E13.5_SMG_Mes"
"Fbxw7",1029.63722658784,1180.38895619498,950.590324925046,946.552505142661,1078.60011469601,860.401630570528,917.118762341271,897.28514791346,788.492631520333,858.239504311928,860.666714336946,905.802315785625,898.356803595145,684.329302228474,837.798188830883,820.974300067005,981.01432913961,889.83357035653,843.250072731861,770.968869447388,3032.67360112161,3667.30506994692,3052.62477622996,2866.49460787891,2916.21911860803,"E13.5_SMG_Mes"
"Celf3",0.657918732471024,0,4.11190436082447,0,0,2.65557547385646,1.68760012347389,14.9831249167632,0.45064647557424,9.51026317448233,7.33257005935445,2.09109181435945,8.60659893414173,8.81039239144709,14.0420131022424,64.8717555048674,0.574998687024532,6.97705743798044,19.8877046874901,6.30494468816182,949.832783516169,501.677848948278,708.463879023357,342.764025347387,528.281073457327,"E13.5_SMG_Mes"
"Spata1",125.32455829985,111.619554277568,130.940269740403,130.948030753595,128.63664368075,151.36713035928,124.582195974695,176.671498794802,138.540989024623,159.25315308022,155.449430917928,134.627044154002,129.031000594032,139.803720507066,130.495745097992,119.915863232058,118.45099417101,116.892082613647,86.6116168088851,89.653635795348,402.138090446004,215.921561082876,301.924893359363,259.614385918737,361.732439798791,"E13.5_SMG_Mes"
"Trp53inp1",841.474168655074,1717.06593795101,1104.71637444245,1214.81409116322,1226.89906452201,1215.5356819632,1046.32767162752,1043.82531169927,1020.28185900298,1205.14325936225,1171.41607913957,1291.98585991756,1060.68437652914,1128.36215806714,1050.83928472638,1107.21309410547,1054.89291681945,1053.82326927436,1103.8347976998,1193.13973386817,2642.16957680563,2344.96978577,2528.75169924083,2054.54504884085,2831.33410342622,"E13.5_SMG_Mes"
"Ubxn2b",321.659490672784,414.782091506465,400.155343038113,391.327684103008,407.965523720916,468.936267663012,470.849358117164,469.433004315155,378.375802503708,428.693604166355,639.735627904987,665.763569536982,551.20835928256,501.51162088605,503.574660584568,587.090153866541,552.179733945936,573.765369496983,565.509595296436,636.402672499082,1689.53482035365,1699.46746611443,1985.43883722746,1693.68152399894,1751.4003930481,"E13.5_SMG_Mes"
"Brinp1",580.312558481141,601.434113676205,562.255347158871,504.884935469569,530.644364050798,193.434693656412,206.058517626217,194.365979046242,242.079369370708,275.541533355877,73.8290664759242,90.6075630184017,90.8470275610346,97.1877680495024,97.3485513098096,146.163474234316,69.1279120617409,43.3842371285571,73.8891044202347,54.6617988561914,1175.39648332526,1872.7834988289,1861.74975832043,1493.61530393625,1683.09655154826,"E13.5_SMG_Mes"
"Pappa",308.878318857971,317.727168617022,291.586063919245,280.366803978562,218.519464429824,518.823104648439,575.271594796374,638.65834395626,468.502277022046,363.553302917258,1173.60753090755,1192.12538083156,1106.05105939556,787.094627223939,1412.83471907494,204.694268206342,210.165356546748,86.1310600861522,225.796996683109,146.299464942318,5671.06050607431,6354.57162107191,6668.00521565474,7363.87134804785,6860.14966241709,"E13.5_SMG_Mes"
"Elavl4",249.885259245637,154.223875640712,150.612916145244,162.417728089552,88.7688800891658,47.0594844831511,68.7464560652346,84.5818704353953,58.3650943936736,64.5055154218472,100.982488266434,28.6047877514208,37.7010714909428,29.5260876921065,25.6022834902639,41.7673527600047,18.7088929338018,37.3923971627601,18.9882798866973,26.2743185206284,1666.33895941104,1304.83640239132,1467.13702073397,1242.15949875031,1653.33156684598,"E13.5_SMG_Mes"
"Dock7",4125.77561260394,4276.71712223695,3904.419539721,6536.65087811118,4389.47056678334,3934.00115713176,5249.71840489648,3951.20419818577,3749.51814043026,4664.67840448479,4857.60489352512,5463.71285300143,4226.6563040025,4012.34395315954,5066.89529529941,4490.9444931062,6330.09095455005,4315.4950297461,3719.71172465113,4410.35739368486,9477.16577052387,7059.31263114549,10891.768094116,11132.7198591815,10945.2962059001,"E13.5_SMG_Mes"
"Hook1",336.997534231812,412.365074473408,118.86249770748,230.992640302836,161.310073485416,109.583245440637,102.392575240564,217.216875620762,166.373033672758,90.9854693994233,204.263592222531,67.4314195535716,74.5814166788974,132.811918252027,178.677386213189,194.231172714689,195.968917003522,229.214929158881,58.5883875390493,40.4297712396715,613.232198025265,426.910670443301,886.042752682435,516.980746055727,795.365169260221,"E13.5_SMG_Mes"
"Lrrc42",342.804879141638,392.005175651055,305.601408515813,371.505151315053,252.544428670614,295.675984094071,309.676141974386,306.537251717794,342.626411423034,297.480617489703,141.668679870002,153.694734781627,214.458603681656,185.70637506447,316.031319015615,288.516619447696,394.725717028633,164.102369432982,178.306862025448,184.110387193984,820.531311832401,625.770300369197,635.762392741588,1142.90636749689,830.739000843855,"E13.5_SMG_Mes"
"Ccdc30",167.847741367952,118.137866273696,153.81261777808,102.676766514714,143.31360350356,100.059613618712,126.63818927453,175.70179902844,107.564483642269,109.32192550161,163.954168157309,182.219116457714,109.220891044617,210.347628346082,129.728746429394,104.004074468785,114.727074505163,140.869808891921,145.73300365536,131.797582961432,299.188326356987,365.349927976748,338.011562186468,324.073714242031,361.874549741808,"E13.5_SMG_Mes"
"Azin2",179.015615736113,166.890059285358,199.130410097663,155.404162474691,154.714912640845,214.712156025236,221.958782113867,292.47380896025,237.830192017578,209.748694911319,293.349110313784,205.776310863065,231.402256875236,252.086022434128,314.86355169975,154.021890612182,203.751885952341,152.83697737783,145.023194050221,177.413050364236,696.310290310242,557.077966188819,585.741541272668,662.619812891994,542.578716305364,"E13.5_SMG_Mes"
"Crmp1",266.197913522692,230.757243095316,397.877098749159,411.662822274417,439.205148453557,464.235029233896,353.732184098247,275.98569014662,339.553471063794,291.888807905249,199.931980197913,181.143774980593,164.275664221775,130.345615822292,204.689837075627,108.437531492902,121.944752291814,183.466989026797,135.254233953077,267.109114181687,1783.41605071383,1019.82588949414,1527.106687947,1812.56428991832,1621.05693776514,"E13.5_SMG_Mes"
"Mapre3",69.7701325498256,110.490616336191,77.2258127993283,131.336118255682,149.173594979316,107.134669875281,110.345246071025,111.470080232411,32.6560654245005,86.0256928798316,216.209200797207,199.017529788177,162.968727276788,183.927988943891,132.508487221453,171.729994535907,299.080950928889,108.850370886544,115.029729156767,166.241477517096,512.135946431959,374.475486354372,553.030175528389,788.928651694037,598.296952167634,"E13.5_SMG_Mes"
"Dpysl5",122.583327317385,62.7325053784767,120.189724837299,46.8603421510026,69.9245530683229,50.5232559113643,34.7734991372128,121.313172510818,60.3282706416866,81.5656574974326,176.513049977754,41.5752401709744,55.4821887794552,158.95892498707,48.7946954352919,112.296041211022,270.287819242144,89.3121880733356,115.627136189719,29.504786630605,289.231585272424,435.847217090735,485.026556746231,418.331610718776,482.223374657324,"E13.5_SMG_Mes"
"Nsun7",33.7188771225298,15.8389291418203,22.9854218109365,21.2090075463865,25.017132151672,46.418782785037,26.2989044223212,47.7736366451549,47.4663551371556,29.7329507816263,56.3935180910189,47.451614041554,50.906112739186,59.7716402844678,53.4457782200468,95.5435023738584,126.123679998826,77.6707333977044,96.8425427947509,139.572581614087,292.780320471191,283.146160512343,357.230147689377,373.296270994739,250.473358224771,"E13.5_SMG_Mes"
"Uchl1",311.640446520058,518.117168790372,255.39618485763,402.559389543373,348.891846929681,497.015362321571,592.664116017889,336.622268438832,427.626656246997,469.414160176735,143.890961844065,138.239432575144,433.982615636819,119.496864302042,106.233468074662,304.519234105168,346.673202688447,175.499329416178,244.151362857708,179.839280832057,1902.16186655015,1742.60349064087,1361.3558590072,1161.28840058662,1569.91630851612,"E13.5_SMG_Mes"
